Tiempo(ms),Setpoint(cm),Altura(cm),PWM
93121,15.00,13.96,117.68
93141,15.00,13.98,119.29
93161,15.00,14.00,119.37
93181,15.00,14.01,120.46
93201,15.00,14.12,110.00
93221,15.00,14.20,110.00
93241,15.00,14.36,110.00
93261,15.00,14.47,110.00
93281,15.00,14.55,110.00
93301,15.00,14.60,110.68
93321,15.00,14.54,134.74
93341,15.00,14.38,152.89
93361,15.00,14.28,143.94
93381,15.00,14.02,174.22
93401,15.00,13.84,159.33
93421,15.00,13.61,169.79
93441,15.00,13.45,156.50
93461,15.00,13.34,147.20
93481,15.00,13.26,140.70
93501,15.00,13.21,136.15
93521,15.00,13.35,110.00
93541,15.00,13.45,110.00
93561,15.00,13.52,110.50
93581,15.00,13.67,110.00
93601,15.00,13.78,110.00
93621,15.00,13.67,145.25
93641,15.00,13.49,159.97
93661,15.00,13.47,128.77
93681,15.00,13.46,127.56
93701,15.00,13.45,126.72
93721,15.00,13.51,111.51
93741,15.00,13.56,114.27
93761,15.00,13.60,117.22
93781,15.00,13.62,120.34
93801,15.00,13.46,156.99
93821,15.00,13.24,168.47
93841,15.00,13.08,156.94
93861,15.00,12.98,147.84
93881,15.00,13.01,119.56
93901,15.00,13.21,110.00
93921,15.00,13.35,110.00
93941,15.00,13.45,110.00
93961,15.00,13.52,110.72
93981,15.00,13.57,114.77
94001,15.00,13.53,132.23
94021,15.00,13.50,130.02
94041,15.00,13.49,128.48
94061,15.00,13.47,127.40
94081,15.00,13.46,127.70
94101,15.00,13.13,190.55
94121,15.00,12.91,171.67
94141,15.00,12.75,158.46
94161,15.00,12.64,149.22
94181,15.00,12.66,121.88
94201,15.00,12.79,110.00
94221,15.00,13.06,110.00
94241,15.00,13.35,110.00
94261,15.00,13.45,110.00
94281,15.00,13.52,110.70
94301,15.00,13.57,114.82
94321,15.00,13.60,117.70
94341,15.00,13.63,119.72
94361,15.00,13.57,135.76
94381,15.00,13.42,154.47
94401,15.00,13.32,145.92
94421,15.00,13.25,139.95
94441,15.00,13.30,114.89
94461,15.00,13.42,110.00
94481,15.00,13.50,110.00
94501,15.00,13.55,113.63
94521,15.00,13.69,110.00
94541,15.00,13.79,110.00
94561,15.00,13.48,188.39
94581,15.00,13.25,169.95
94601,15.00,13.10,157.04
94621,15.00,12.99,149.06
94641,15.00,12.91,142.44
94661,15.00,12.85,137.82
94681,15.00,12.81,134.59
94701,15.00,12.78,132.33
94721,15.00,13.05,110.00
94741,15.00,13.34,110.00
94761,15.00,13.55,110.00
94781,15.00,13.69,110.00
94801,15.00,13.79,110.00
94821,15.00,13.86,110.17
94841,15.00,13.81,135.14
94861,15.00,13.77,132.00
94881,15.00,13.67,144.42
94901,15.00,13.49,160.61
94921,15.00,13.27,171.17
94941,15.00,13.21,138.11
94961,15.00,13.06,155.45
94981,15.00,12.96,146.97
95001,15.00,12.89,141.04
95021,15.00,12.84,136.89
95041,15.00,12.80,133.99
95061,15.00,12.99,110.00
95081,15.00,13.20,110.00
95101,15.00,13.34,110.00
95121,15.00,13.45,110.00
95141,15.00,13.52,111.05
95161,15.00,13.57,115.19
95181,15.00,13.60,118.09
95201,15.00,13.62,121.16
95221,15.00,13.46,157.78
95241,15.00,13.35,148.36
95261,15.00,13.27,141.78
95281,15.00,13.31,116.30
95301,15.00,13.35,119.08
95321,15.00,13.37,121.03
95341,15.00,13.18,164.16
95361,15.00,13.05,153.11
95381,15.00,12.95,146.43
95401,15.00,12.88,140.73
95421,15.00,12.83,136.74
95441,15.00,12.80,133.96
95461,15.00,12.77,132.02
95481,15.00,12.97,110.00
95501,15.00,13.11,110.00
95521,15.00,13.20,110.00
95541,15.00,13.17,133.59
95561,15.00,13.14,131.50
95581,15.00,13.12,130.03
95601,15.00,13.21,110.00
95621,15.00,13.28,112.37
95641,15.00,13.33,116.38
95661,15.00,13.44,110.00
95681,15.00,13.51,110.74
95701,15.00,13.56,115.07
95721,15.00,13.42,154.63
95741,15.00,13.32,146.25
95761,15.00,13.25,140.39
95781,15.00,13.37,110.00
95801,15.00,13.46,110.00
95821,15.00,13.52,113.26
95841,15.00,13.50,130.43
95861,15.00,13.48,129.05
95881,15.00,13.46,129.13
95901,15.00,13.45,128.17
95921,15.00,13.44,127.49
95941,15.00,13.44,127.02
95961,15.00,13.43,126.70
95981,15.00,13.43,126.48
96001,15.00,13.43,126.32
96021,15.00,13.43,126.22
96041,15.00,13.43,126.15
96061,15.00,13.43,126.11
96081,15.00,13.43,126.08
96101,15.00,13.43,126.07
96121,15.00,13.42,126.06
96141,15.00,13.42,126.06
96161,15.00,13.42,126.06
96181,15.00,13.42,126.07
96201,15.00,13.42,126.08
96221,15.00,13.42,126.09
96241,15.00,13.43,125.05
96261,15.00,13.43,125.36
96281,15.00,13.43,126.63
96301,15.00,13.43,125.44
96321,15.00,13.44,125.65
96341,15.00,13.43,126.84
96361,15.00,13.43,126.65
96381,15.00,13.01,211.07
96401,15.00,12.72,186.66
96421,15.00,12.51,169.59
96441,15.00,12.68,110.00
96461,15.00,12.91,110.00
96481,15.00,13.14,110.00
96501,15.00,13.22,110.00
96521,15.00,13.36,110.00
96541,15.00,13.46,110.00
96561,15.00,13.45,128.18
96581,15.00,13.34,148.49
96601,15.00,13.26,142.09
96621,15.00,13.21,137.61
96641,15.00,13.17,134.48
96661,15.00,13.14,132.30
96681,15.00,13.12,130.78
96701,15.00,13.21,110.00
96721,15.00,13.28,114.09
96741,15.00,13.32,117.78
96761,15.00,13.42,110.00
96781,15.00,13.50,111.75
96801,15.00,13.55,115.97
96821,15.00,13.41,154.41
96841,15.00,13.31,146.28
96861,15.00,13.24,140.59
96881,15.00,13.19,136.61
96901,15.00,13.26,112.95
96921,15.00,13.31,117.01
96941,15.00,13.34,119.86
96961,15.00,13.37,121.86
96981,15.00,13.39,123.26
97001,15.00,13.40,124.24
97021,15.00,13.41,124.94
97041,15.00,13.42,124.38
97061,15.00,13.42,125.03
97081,15.00,13.50,110.87
97101,15.00,13.56,115.39
97121,15.00,13.59,118.57
97141,15.00,13.62,120.79
97161,15.00,13.64,122.35
97181,15.00,13.65,123.44
97201,15.00,13.59,138.83
97221,15.00,13.54,135.17
97241,15.00,13.19,197.33
97261,15.00,12.95,176.93
97281,15.00,12.78,162.65
97301,15.00,12.66,152.67
97321,15.00,12.68,124.81
97341,15.00,12.69,125.93
97361,15.00,12.91,110.00
97381,15.00,13.06,110.00
97401,15.00,13.25,110.00
97421,15.00,13.49,110.00
97441,15.00,13.65,110.00
97461,15.00,13.77,110.00
97481,15.00,13.85,110.40
97501,15.00,13.90,114.87
97521,15.00,13.65,175.41
97541,15.00,13.48,161.09
97561,15.00,13.36,151.07
97581,15.00,13.38,123.19
97601,15.00,13.47,110.00
97621,15.00,13.64,110.00
97641,15.00,13.75,110.00
97661,15.00,13.84,110.00
97681,15.00,13.89,114.25
97701,15.00,13.93,117.58
97721,15.00,13.47,220.00
97741,15.00,13.24,172.05
97761,15.00,13.48,110.00
97781,15.00,13.64,110.00
97801,15.00,13.37,182.32
97821,15.00,13.46,110.00
97841,15.00,13.53,113.31
97861,15.00,13.57,117.20
97881,15.00,13.53,135.58
97901,15.00,13.50,132.99
97921,15.00,13.37,152.05
97941,15.00,13.18,165.66
97961,15.00,13.04,155.62
97981,15.00,12.95,147.57
98001,15.00,12.88,140.89
98021,15.00,12.84,137.25
98041,15.00,12.81,134.71
98061,15.00,12.79,132.94
98081,15.00,12.77,131.70
98101,15.00,12.76,130.84
98121,15.00,13.03,110.00
98141,15.00,13.23,110.00
98161,15.00,13.36,110.00
98181,15.00,13.46,110.00
98201,15.00,13.53,113.47
98221,15.00,13.29,174.79
98241,15.00,13.12,161.01
98261,15.00,13.11,131.54
98281,15.00,13.09,130.51
98301,15.00,13.19,110.00
98321,15.00,13.26,113.65
98341,15.00,13.31,117.72
98361,15.00,13.42,110.00
98381,15.00,13.50,111.40
98401,15.00,13.55,115.96
98421,15.00,13.59,119.15
98441,15.00,13.72,110.00
98461,15.00,13.81,110.00
98481,15.00,13.88,113.37
98501,15.00,13.74,153.62
98521,15.00,13.54,166.59
98541,15.00,13.30,175.93
98561,15.00,12.92,205.70
98581,15.00,12.65,183.25
98601,15.00,12.46,167.54
98621,15.00,12.32,156.55
98641,15.00,12.44,110.00
98661,15.00,12.74,110.00
98681,15.00,12.95,110.00
98701,15.00,13.10,110.00
98721,15.00,13.27,110.00
98741,15.00,13.40,110.00
98761,15.00,13.48,110.07
98781,15.00,13.46,130.73
98801,15.00,13.45,129.74
98821,15.00,13.44,129.04
98841,15.00,13.44,128.56
98861,15.00,13.51,113.61
98881,15.00,13.56,116.54
98901,15.00,13.60,119.63
98921,15.00,13.72,110.00
98941,15.00,13.82,110.00
98961,15.00,13.88,113.68
98981,15.00,13.82,138.25
99001,15.00,13.78,134.83
99021,15.00,13.75,132.44
99041,15.00,13.73,130.77
99061,15.00,13.64,144.21
99081,15.00,13.37,182.00
99101,15.00,13.18,166.18
99121,15.00,13.05,155.12
99141,15.00,12.95,147.38
99161,15.00,13.17,110.00
99181,15.00,13.43,110.00
99201,15.00,13.61,110.00
99221,15.00,13.73,110.00
99241,15.00,13.93,110.00
99261,15.00,13.96,120.45
99281,15.00,13.98,122.14
99301,15.00,13.99,123.33
99321,15.00,14.11,110.00
99341,15.00,14.09,131.05
99361,15.00,14.07,129.57
99381,15.00,13.95,149.42
99401,15.00,13.87,142.69
99421,15.00,13.81,137.99
99441,15.00,13.77,134.70
99461,15.00,13.85,111.52
99481,15.00,13.90,115.92
99501,15.00,13.94,119.00
99521,15.00,13.97,121.16
99541,15.00,13.88,143.55
99561,15.00,13.82,138.61
99581,15.00,13.78,135.15
99601,15.00,13.75,132.73
99621,15.00,13.73,131.04
99641,15.00,13.72,129.87
99661,15.00,13.71,129.04
99681,15.00,13.70,128.47
99701,15.00,13.69,128.07
99721,15.00,13.62,142.41
99741,15.00,13.56,139.07
99761,15.00,13.52,135.70
99781,15.00,13.49,133.34
99801,15.00,13.47,131.69
99821,15.00,13.46,129.50
99841,15.00,13.46,129.00
99861,15.00,13.45,129.70
99881,15.00,13.44,129.16
99901,15.00,13.44,128.79
99921,15.00,13.43,128.53
99941,15.00,13.43,128.35
99961,15.00,13.43,128.24
99981,15.00,13.43,128.16
100001,15.00,13.43,128.10
100021,15.00,13.43,127.03
100041,15.00,13.43,127.31
100061,15.00,13.51,112.89
100081,15.00,13.56,117.24
100101,15.00,13.60,120.29
100121,15.00,13.62,122.42
100141,15.00,13.64,123.92
100161,15.00,13.65,124.97
100181,15.00,13.66,126.75
100201,15.00,13.48,162.47
100221,15.00,13.36,152.42
100241,15.00,13.28,145.39
100261,15.00,13.22,140.47
100281,15.00,13.18,137.03
100301,15.00,13.15,134.63
100321,15.00,13.30,110.00
100341,15.00,13.42,110.00
100361,15.00,13.50,112.07
100381,15.00,13.55,117.75
100401,15.00,13.59,119.66
100421,15.00,13.54,137.69
100441,15.00,13.50,134.85
100461,15.00,13.48,132.87
100481,15.00,13.54,115.82
100501,15.00,13.51,135.02
100521,15.00,13.48,133.00
100541,15.00,13.26,173.34
100561,15.00,13.10,161.39
100581,15.00,12.88,172.88
100601,15.00,12.83,139.43
100621,15.00,12.80,136.64
100641,15.00,12.99,110.00
100661,15.00,13.12,110.00
100681,15.00,13.21,110.00
100701,15.00,13.36,110.00
100721,15.00,13.45,110.00
100741,15.00,13.52,114.36
100761,15.00,13.57,118.37
100781,15.00,13.60,121.19
100801,15.00,13.34,180.57
100821,15.00,13.16,165.44
100841,15.00,13.03,154.86
100861,15.00,13.16,110.00
100881,15.00,13.31,110.00
100901,15.00,13.42,110.00
100921,15.00,13.50,112.57
100941,15.00,13.55,117.14
100961,15.00,13.59,120.35
100981,15.00,13.62,122.60
101001,15.00,13.64,124.17
101021,15.00,13.65,125.28
101041,15.00,13.59,140.67
101061,15.00,13.54,137.01
101081,15.00,13.51,134.46
101101,15.00,13.49,133.72
101121,15.00,13.26,174.97
101141,15.00,13.10,161.59
101161,15.00,12.98,152.22
101181,15.00,12.90,145.67
101201,15.00,12.85,141.09
101221,15.00,13.02,110.00
101241,15.00,13.14,110.00
101261,15.00,13.30,110.00
101281,15.00,13.73,110.00
101301,15.00,14.03,110.00
101321,15.00,14.24,110.00
101341,15.00,14.39,110.00
101361,15.00,14.39,126.29
101381,15.00,14.39,126.27
101401,15.00,13.78,220.00
101421,15.00,13.36,213.25
101441,15.00,13.07,188.67
101461,15.00,12.96,150.59
101481,15.00,12.89,144.56
101501,15.00,12.84,140.34
101521,15.00,12.80,137.40
101541,15.00,12.89,113.42
101561,15.00,12.94,118.29
101581,15.00,12.99,121.70
101601,15.00,13.01,124.10
101621,15.00,13.14,110.00
101641,15.00,13.23,111.32
101661,15.00,13.29,116.57
101681,15.00,13.34,120.24
101701,15.00,13.37,122.82
101721,15.00,13.39,124.62
101741,15.00,13.48,111.28
101761,15.00,13.54,116.37
101781,15.00,13.69,110.00
101801,15.00,13.90,110.00
101821,15.00,14.04,110.00
101841,15.00,14.15,110.00
101861,15.00,14.22,112.47
101881,15.00,14.06,159.48
101901,15.00,13.94,151.16
101921,15.00,13.68,179.80
101941,15.00,13.39,186.73
101961,15.00,13.09,190.81
101981,15.00,12.87,173.05
102001,15.00,12.73,160.63
102021,15.00,12.72,131.06
102041,15.00,12.93,110.00
102061,15.00,13.08,110.00
102081,15.00,13.18,110.00
102101,15.00,13.26,115.01
102121,15.00,13.31,119.22
102141,15.00,13.34,122.18
102161,15.00,13.37,124.25
102181,15.00,13.39,124.66
102201,15.00,13.40,125.98
102221,15.00,13.42,126.91
102241,15.00,13.60,110.00
102261,15.00,13.94,110.00
102281,15.00,13.96,122.50
102301,15.00,14.09,110.00
102321,15.00,14.17,110.24
102341,15.00,14.13,136.07
102361,15.00,13.99,155.46
102381,15.00,13.89,147.39
102401,15.00,13.76,155.31
102421,15.00,13.66,147.46
102441,15.00,13.66,128.39
102461,15.00,13.60,142.03
102481,15.00,13.44,160.09
102501,15.00,13.33,151.09
102521,15.00,13.37,122.87
102541,15.00,13.39,124.78
102561,15.00,13.48,111.50
102581,15.00,13.54,116.64
102601,15.00,13.58,120.24
102621,15.00,13.61,122.76
102641,15.00,13.63,124.53
102661,15.00,13.64,126.82
102681,15.00,13.58,142.01
102701,15.00,13.43,159.09
102721,15.00,13.32,150.43
102741,15.00,13.25,144.37
102761,15.00,13.20,140.14
102781,15.00,13.16,137.17
102801,15.00,13.14,135.11
102821,15.00,13.12,133.67
102841,15.00,13.11,132.66
102861,15.00,13.49,110.00
102881,15.00,13.76,110.00
102901,15.00,13.85,111.45
102921,15.00,13.90,117.43
102941,15.00,13.94,119.55
102961,15.00,13.97,122.06
102981,15.00,13.99,123.83
103001,15.00,14.11,110.00
103021,15.00,14.19,111.05
103041,15.00,14.25,115.86
103061,15.00,14.08,162.03
103081,15.00,13.68,209.49
103101,15.00,13.40,186.02
103121,15.00,13.20,169.60
103141,15.00,13.06,158.11
103161,15.00,12.96,150.07
103181,15.00,12.99,124.61
103201,15.00,13.02,125.34
103221,15.00,13.15,110.00
103241,15.00,13.41,110.00
103261,15.00,13.70,110.00
103281,15.00,13.91,110.00
103301,15.00,13.95,120.20
103321,15.00,13.98,122.56
103341,15.00,13.99,125.27
103361,15.00,14.00,126.13
103381,15.00,14.01,126.74
103401,15.00,14.01,127.16
103421,15.00,14.02,126.42
103441,15.00,14.03,126.93
103461,15.00,14.03,127.29
